      E;     ( 1| 0);     ( 1| 1);     ( 1|-1);     ( 0| 2);     ( 0|-2);     ( 2| 0);     ( 1| 2);     ( 1|-2);     ( 2| 1);     ( 2|-1);     ( 2| 2);     ( 2|-2);     ( 1| 3);     ( 1|-3);     ( 3| 0);     ( 3| 1);     ( 3|-1);     ( 2| 3);     ( 2|-3);     ( 3| 2);     ( 3|-2);     ( 0| 4);     ( 0|-4);     ( 1| 4);     ( 1|-4);     ( 4| 0);     ( 3| 3);     ( 3|-3);     ( 4| 1);     ( 4|-1);     ( 2| 4);     ( 2|-4);     ( 4| 2);     ( 4|-2);     ( 1| 5);     ( 1|-5);     ( 3| 4);     ( 3|-4);     ( 4| 3);     ( 4|-3);     ( 5| 0);     ( 2| 5);     ( 2|-5);     ( 5| 1);     ( 5|-1);     ( 5| 2);     ( 5|-2);     ( 4| 4);     ( 4|-4);     ( 3| 5);     ( 3|-5);     ( 0| 6);     ( 0|-6);     ( 5| 3);     ( 5|-3);     ( 2| 6);     ( 2|-6)
 254.00; 1.20442E-01; 1.41155E-01; 2.76759E-01; 4.19128E-02; 9.70942E-02; 1.35195E-02; 2.21928E-02; 1.96565E-02; 2.99499E-01; 1.19589E-01; 3.51789E-01; 1.65133E-01; 3.77176E-01; 6.15726E-01; 2.07961E-01; 8.09318E-01; 3.80556E-01; 9.25610E-02; 1.92858E-01; 2.16540E-01; 1.19816E-01; 2.98670E-01; 8.10209E-01; 6.09011E-02; 1.57620E-01; 4.49536E-03; 4.09824E-01; 9.55673E-01; 1.64389E-01; 2.11883E-01; 2.15591E-02; 4.18799E-01; 2.25230E-01; 7.16452E-01; 7.26464E-01; 1.91635E-01; 4.99270E-02; 3.19764E-02; 2.90367E-02; 4.90880E-01; 6.94715E-01; 6.77074E-02; 3.41582E-01; 1.59465E-01; 2.59702E-01; 2.01108E-02; 1.09014E-01; 4.11745E-02; 7.29765E-03; 8.97706E-02; 9.82718E-02; 4.19531E-01; 1.60980E-03; 8.18592E-02; 1.79660E-01; 3.20616E-01; 1.70055E-01
 257.00; 1.18582E-01; 1.33712E-01; 2.09522E-01; 6.13840E-02; 2.16193E-01; 2.98373E-02; 1.65569E-02; 1.48584E-02; 2.95808E-01; 8.38779E-02; 2.59394E-01; 1.47762E-01; 3.05030E-01; 4.74524E-01; 1.81590E-01; 6.35392E-01; 2.77279E-01; 3.66475E-02; 2.69140E-01; 1.97968E-01; 9.49933E-02; 3.91420E-01; 6.90869E-01; 8.21139E-02; 2.66034E-01; 2.01160E-02; 5.30763E-01; 6.52314E-01; 1.28971E-01; 2.05822E-01; 1.70356E-02; 5.69145E-01; 2.45450E-01; 8.45316E-01; 7.06510E-01; 1.10616E-01; 1.53122E-02; 2.84182E-02; 3.04871E-02; 4.87786E-01; 9.12124E-01; 1.49660E-02; 1.96695E-01; 1.87542E-01; 1.99378E-01; 2.85303E-03; 1.01892E-01; 1.09393E-01; 6.34364E-02; 3.12189E-02; 2.34493E-02; 3.38790E-01; 3.10892E-02; 1.88975E-02; 1.24856E-01; 3.49538E-01; 1.08765E-01
 260.00; 8.27289E-02; 1.56712E-01; 1.40939E-01; 8.37392E-02; 3.27523E-01; 6.70485E-02; 1.20727E-02; 8.82241E-03; 2.50895E-01; 5.31066E-02; 1.82305E-01; 1.47008E-01; 2.77140E-01; 3.65047E-01; 1.89826E-01; 5.20511E-01; 1.99252E-01; 2.50159E-03; 3.96387E-01; 1.45078E-01; 9.83025E-02; 4.66898E-01; 6.41168E-01; 6.65833E-02; 4.48872E-01; 3.39852E-02; 6.46507E-01; 3.74180E-01; 8.26501E-02; 1.45817E-01; 6.01620E-03; 7.14092E-01; 1.95399E-01; 7.57593E-01; 5.96106E-01; 8.22817E-02; 9.46967E-02; 4.23659E-02; 7.60880E-03; 5.32071E-01; 8.90905E-01; 1.55999E-02; 1.18837E-01; 2.33237E-01; 1.39607E-01; 3.55299E-03; 1.14253E-01; 1.77373E-01; 1.14231E-01; 4.77814E-02; 8.11640E-02; 1.99526E-01; 9.16519E-02; 9.01371E-03; 8.85876E-02; 1.91092E-01; 8.16778E-02
 263.00; 4.70139E-02; 1.57358E-01; 1.12391E-01; 1.00799E-01; 4.13585E-01; 1.57764E-01; 9.35795E-03; 5.53415E-03; 2.04495E-01; 2.80477E-02; 1.49570E-01; 1.66126E-01; 2.86924E-01; 3.11585E-01; 2.40318E-01; 4.79057E-01; 1.77825E-01; 1.58982E-02; 4.09040E-01; 6.79605E-02; 1.66749E-01; 4.77304E-01; 5.59165E-01; 4.73445E-02; 6.66611E-01; 4.38627E-02; 6.73493E-01; 2.15259E-01; 5.76023E-02; 8.60509E-02; 1.83464E-03; 8.52404E-01; 1.49977E-01; 5.77498E-01; 4.91726E-01; 1.09054E-01; 3.40091E-01; 4.06485E-02; 5.04646E-02; 6.22628E-01; 6.46935E-01; 1.40791E-01; 1.20179E-01; 2.82056E-01; 6.07957E-02; 3.91034E-02; 1.40466E-01; 1.94393E-01; 1.10450E-01; 3.75265E-02; 2.54633E-01; 7.68280E-02; 1.45090E-01; 6.16531E-02; 7.25451E-02; 9.62739E-02; 9.79484E-02
 266.00; 4.29817E-02; 9.87583E-02; 1.15774E-01; 1.26283E-01; 4.94229E-01; 3.18476E-01; 6.38243E-03; 2.78506E-03; 1.38447E-01; 1.28275E-02; 1.06465E-01; 1.89960E-01; 3.18281E-01; 3.01212E-01; 2.62079E-01; 4.62066E-01; 2.32221E-01; 8.23504E-02; 2.67989E-01; 2.39158E-02; 2.47608E-01; 4.05868E-01; 5.17390E-01; 7.99505E-02; 7.61011E-01; 5.95897E-02; 6.01135E-01; 1.15608E-01; 4.31132E-02; 5.30437E-02; 6.28136E-03; 9.17269E-01; 1.29064E-01; 4.47472E-01; 4.46067E-01; 1.61295E-01; 7.09779E-01; 3.71436E-02; 1.29043E-01; 6.31725E-01; 3.90495E-01; 3.08914E-01; 1.26154E-01; 3.44629E-01; 8.86730E-03; 9.97475E-02; 1.98506E-01; 2.34594E-01; 7.38842E-02; 2.10112E-02; 3.99109E-01; 3.30904E-02; 1.61335E-01; 1.30508E-01; 5.95291E-02; 1.43812E-01; 1.47404E-01
 269.00; 4.37986E-02; 5.49601E-02; 1.29435E-01; 1.76365E-01; 4.96713E-01; 5.15112E-01; 3.33669E-03; 9.49193E-04; 5.51067E-02; 4.53669E-03; 4.88731E-02; 2.35346E-01; 3.36336E-01; 3.64117E-01; 2.24516E-01; 4.82638E-01; 3.58858E-01; 1.81268E-01; 1.36448E-01; 7.41456E-03; 3.13318E-01; 2.91017E-01; 5.36514E-01; 1.00947E-01; 5.93222E-01; 5.60445E-02; 4.64755E-01; 5.01662E-02; 3.89721E-02; 2.66507E-02; 9.32078E-03; 8.23429E-01; 1.38193E-01; 4.06559E-01; 4.16988E-01; 2.79607E-01; 9.77835E-01; 4.64256E-02; 1.35126E-01; 5.81713E-01; 1.53585E-01; 3.36191E-01; 8.09785E-02; 3.54312E-01; 3.00578E-03; 1.33799E-01; 2.67956E-01; 2.89947E-01; 4.85970E-02; 8.72828E-02; 3.82107E-01; 5.03750E-02; 1.75776E-01; 1.09526E-01; 6.59951E-02; 1.42291E-01; 1.86320E-01
 272.00; 2.76039E-02; 6.52288E-02; 1.36823E-01; 2.07962E-01; 3.82963E-01; 6.09064E-01; 2.32946E-03; 1.25173E-03; 5.78876E-03; 1.28403E-03; 7.34710E-03; 3.40593E-01; 3.57031E-01; 5.42508E-01; 1.83234E-01; 5.13789E-01; 4.89097E-01; 2.81329E-01; 6.73761E-02; 8.60475E-04; 2.85603E-01; 1.93835E-01; 5.52915E-01; 1.35593E-01; 3.08478E-01; 4.48746E-02; 3.29207E-01; 3.81400E-02; 4.78524E-02; 5.03635E-03; 2.02933E-02; 6.14418E-01; 2.18016E-01; 5.03167E-01; 3.98159E-01; 4.45878E-01; 1.00000E+00; 6.08135E-02; 1.29868E-01; 5.82914E-01; 1.74253E-02; 2.84402E-01; 2.99924E-02; 3.20129E-01; 6.31029E-03; 1.29568E-01; 2.74778E-01; 3.22402E-01; 2.78464E-02; 2.20053E-01; 2.92701E-01; 1.08817E-01; 1.96909E-01; 3.96198E-02; 7.79438E-02; 9.16142E-02; 1.71519E-01
 275.00; 1.88158E-02; 8.11289E-02; 1.51332E-01; 1.90554E-01; 2.45894E-01; 5.06131E-01; 1.94345E-03; 4.03679E-03; 4.68773E-03; 3.45950E-03; 8.45978E-03; 4.92767E-01; 3.78418E-01; 6.98702E-01; 1.59590E-01; 5.92219E-01; 5.42218E-01; 3.53640E-01; 4.64401E-02; 3.16327E-02; 2.42564E-01; 1.37342E-01; 4.98403E-01; 1.98163E-01; 1.28447E-01; 5.28718E-02; 2.90597E-01; 6.41514E-02; 7.14669E-02; 7.77155E-03; 5.33211E-02; 4.21813E-01; 3.82997E-01; 5.77186E-01; 3.38908E-01; 4.97792E-01; 8.21224E-01; 6.77422E-02; 2.15203E-01; 6.60217E-01; 6.03171E-02; 1.93266E-01; 6.75272E-03; 3.65261E-01; 3.16537E-02; 1.48958E-01; 2.03479E-01; 2.92823E-01; 2.19389E-02; 3.17471E-01; 1.95911E-01; 2.18407E-01; 2.35995E-01; 1.96760E-02; 9.22344E-02; 7.93292E-02; 1.36681E-01
 278.00; 2.50737E-02; 6.44994E-02; 1.68249E-01; 1.65320E-01; 1.45185E-01; 3.07632E-01; 1.20163E-03; 9.28333E-03; 2.59627E-02; 6.91722E-03; 6.46323E-02; 6.25867E-01; 3.69498E-01; 6.79057E-01; 1.34395E-01; 7.35419E-01; 5.05077E-01; 3.90275E-01; 4.42237E-02; 1.32818E-01; 2.17863E-01; 1.13065E-01; 3.97609E-01; 2.16970E-01; 4.32351E-02; 7.30429E-02; 2.64070E-01; 8.89438E-02; 1.17158E-01; 3.47234E-02; 9.75059E-02; 3.14286E-01; 5.38202E-01; 5.37987E-01; 2.75914E-01; 3.93945E-01; 4.91567E-01; 6.31951E-02; 2.09939E-01; 7.19926E-01; 1.57103E-01; 9.82604E-02; 8.04613E-03; 5.85535E-01; 1.11100E-01; 1.92869E-01; 1.01023E-01; 1.79282E-01; 4.72148E-02; 3.96724E-01; 1.07165E-01; 3.75094E-01; 2.74283E-01; 2.91496E-02; 7.63528E-02; 1.18528E-01; 8.22990E-02
 281.00; 3.24447E-02; 5.05590E-02; 1.59604E-01; 1.65469E-01; 6.91364E-02; 1.96007E-01; 6.80373E-04; 1.47419E-02; 3.97543E-02; 5.16812E-03; 1.80705E-01; 6.55012E-01; 3.01991E-01; 6.40715E-01; 1.15123E-01; 8.09386E-01; 4.10608E-01; 3.57695E-01; 3.75937E-02; 2.10976E-01; 2.10439E-01; 1.54634E-01; 2.97805E-01; 1.89533E-01; 8.53056E-03; 8.76196E-02; 1.54726E-01; 1.12804E-01; 1.78135E-01; 4.74068E-02; 1.24453E-01; 2.55846E-01; 5.57823E-01; 3.67317E-01; 2.10334E-01; 2.66633E-01; 2.67999E-01; 4.89880E-02; 8.82142E-02; 7.03856E-01; 2.81384E-01; 1.37196E-01; 2.12314E-02; 8.79739E-01; 2.75461E-01; 2.22502E-01; 6.26457E-02; 8.05824E-02; 1.15726E-01; 6.18816E-01; 5.09248E-02; 4.59384E-01; 2.58925E-01; 1.88918E-02; 5.20281E-02; 1.68345E-01; 3.11706E-02
 284.00; 3.93581E-02; 5.28519E-02; 1.43909E-01; 1.78168E-01; 2.48207E-02; 1.58955E-01; 1.61411E-03; 1.67127E-02; 3.92871E-02; 1.04877E-03; 3.83071E-01; 5.57819E-01; 2.17572E-01; 7.89909E-01; 1.10568E-01; 6.99953E-01; 2.48651E-01; 2.88781E-01; 2.84288E-02; 2.09645E-01; 2.25526E-01; 2.28987E-01; 2.05859E-01; 1.59730E-01; 4.76708E-03; 9.12873E-02; 1.10225E-01; 1.63618E-01; 2.76842E-01; 6.05154E-02; 1.37505E-01; 2.29434E-01; 4.85414E-01; 2.26337E-01; 1.57498E-01; 1.88168E-01; 1.33323E-01; 1.01871E-01; 1.11670E-02; 6.72870E-01; 3.36436E-01; 2.68521E-01; 2.87782E-02; 9.80386E-01; 5.93198E-01; 2.40001E-01; 7.07807E-02; 3.29604E-02; 1.98411E-01; 8.17994E-01; 1.94283E-02; 3.10565E-01; 2.36165E-01; 2.95496E-04; 3.57336E-02; 1.91276E-01; 6.39483E-03
 287.00; 4.30645E-02; 6.09438E-02; 1.32681E-01; 1.77691E-01; 1.55252E-02; 1.50791E-01; 2.14462E-03; 1.86847E-02; 2.57220E-02; 3.17205E-04; 6.71914E-01; 3.82954E-01; 1.59667E-01; 9.86852E-01; 1.11450E-01; 5.25811E-01; 7.55512E-02; 2.38952E-01; 2.25113E-02; 1.59890E-01; 2.07520E-01; 2.44037E-01; 1.56579E-01; 1.56103E-01; 9.19601E-03; 8.84822E-02; 1.49149E-01; 1.97843E-01; 4.63352E-01; 9.12424E-02; 1.48618E-01; 2.06090E-01; 3.67359E-01; 2.16785E-01; 1.33923E-01; 1.36017E-01; 5.26570E-02; 2.64032E-01; 2.93778E-03; 6.11083E-01; 2.79711E-01; 3.96280E-01; 2.14975E-02; 8.17008E-01; 9.35475E-01; 2.11616E-01; 6.51009E-02; 3.74480E-02; 2.93416E-01; 8.03501E-01; 3.85782E-03; 6.41451E-02; 3.22286E-01; 1.30024E-02; 6.06500E-02; 1.89558E-01; 8.23474E-03
 290.00; 4.30259E-02; 7.16258E-02; 1.34898E-01; 1.87990E-01; 1.46806E-02; 1.64363E-01; 1.48243E-03; 2.47753E-02; 1.00086E-02; 3.03904E-03; 8.93806E-01; 2.26141E-01; 1.16389E-01; 1.00000E+00; 1.20375E-01; 3.15360E-01; 2.38010E-02; 1.76369E-01; 2.30684E-02; 1.21272E-01; 1.87404E-01; 2.28319E-01; 1.69207E-01; 1.81056E-01; 1.30347E-02; 9.13743E-02; 2.22476E-01; 2.37755E-01; 6.26372E-01; 1.07422E-01; 1.38698E-01; 1.90678E-01; 2.34300E-01; 2.22354E-01; 7.85088E-02; 8.64001E-02; 1.66688E-02; 4.84614E-01; 3.30896E-03; 5.25976E-01; 2.54074E-01; 3.89185E-01; 2.86549E-03; 5.56646E-01; 9.98600E-01; 1.65128E-01; 2.28258E-02; 7.07153E-02; 3.86162E-01; 6.00699E-01; 7.05269E-03; 5.72161E-02; 4.38421E-01; 5.23199E-02; 1.09013E-01; 1.36902E-01; 3.41625E-02
 293.00; 4.70497E-02; 8.99770E-02; 1.54412E-01; 2.02403E-01; 2.22103E-02; 1.84527E-01; 1.10960E-03; 3.79259E-02; 4.62175E-03; 1.33732E-02; 9.49419E-01; 1.53214E-01; 7.87786E-02; 9.27260E-01; 1.38601E-01; 1.03520E-01; 8.18141E-02; 1.64377E-01; 1.94278E-02; 9.17818E-02; 1.83374E-01; 2.41218E-01; 2.56834E-01; 2.03142E-01; 2.59650E-02; 1.08394E-01; 2.94550E-01; 3.45282E-01; 6.67345E-01; 1.07951E-01; 1.28729E-01; 1.85885E-01; 1.20311E-01; 2.01125E-01; 2.10317E-02; 7.92909E-02; 5.37599E-03; 6.35174E-01; 2.02326E-02; 4.12228E-01; 3.11493E-01; 3.08478E-01; 9.40999E-03; 4.24600E-01; 6.74039E-01; 1.13581E-01; 1.57699E-04; 9.12083E-02; 4.89153E-01; 5.13460E-01; 5.13577E-02; 2.21270E-01; 4.81951E-01; 8.90655E-02; 1.40709E-01; 8.25152E-02; 5.98079E-02
 296.00; 4.55732E-02; 9.65016E-02; 1.77950E-01; 1.99377E-01; 4.69732E-02; 1.93516E-01; 1.69017E-03; 4.42651E-02; 1.38098E-02; 4.74112E-02; 9.45419E-01; 1.25640E-01; 6.39490E-02; 8.58704E-01; 1.28592E-01; 2.59018E-03; 1.36461E-01; 1.83613E-01; 1.25878E-02; 4.89554E-02; 1.96145E-01; 2.45016E-01; 4.08112E-01; 1.86654E-01; 6.59547E-02; 1.76486E-01; 3.07006E-01; 5.22735E-01; 5.61069E-01; 8.04309E-02; 1.19435E-01; 2.30009E-01; 6.84631E-02; 1.68998E-01; 1.92950E-02; 7.66797E-02; 2.41240E-03; 8.15681E-01; 8.94956E-02; 2.89928E-01; 4.26694E-01; 2.20045E-01; 6.64972E-02; 4.62334E-01; 4.00645E-01; 7.50422E-02; 3.05123E-02; 8.82044E-02; 5.41110E-01; 6.13636E-01; 2.07592E-01; 3.68719E-01; 4.62792E-01; 1.37645E-01; 1.45196E-01; 9.71628E-02; 7.08241E-02
 299.00; 3.03444E-02; 8.68175E-02; 1.87249E-01; 1.86932E-01; 8.55372E-02; 2.01652E-01; 1.44135E-03; 4.07426E-02; 3.09607E-02; 9.31203E-02; 8.40817E-01; 1.04186E-01; 8.17984E-02; 7.80884E-01; 1.05867E-01; 1.81916E-02; 1.72958E-01; 1.88465E-01; 5.83809E-03; 2.54233E-02; 2.23130E-01; 2.19210E-01; 4.93289E-01; 1.93552E-01; 1.41349E-01; 3.21622E-01; 2.80959E-01; 6.74444E-01; 4.20549E-01; 3.91948E-02; 1.07028E-01; 3.86165E-01; 3.94546E-02; 1.47584E-01; 9.66744E-02; 7.25101E-02; 8.49984E-03; 7.98231E-01; 1.67355E-01; 2.53470E-01; 6.18640E-01; 1.14382E-01; 1.26524E-01; 5.93973E-01; 3.53856E-01; 8.17720E-02; 9.42137E-02; 7.99178E-02; 3.96991E-01; 6.76865E-01; 4.48434E-01; 5.07368E-01; 3.57150E-01; 2.08689E-01; 1.11697E-01; 1.47074E-01; 6.26232E-02
 302.00; 1.24317E-02; 6.56764E-02; 1.85806E-01; 1.68331E-01; 1.22966E-01; 2.42986E-01; 3.16133E-03; 3.10211E-02; 4.42815E-02; 1.14280E-01; 6.52516E-01; 8.21108E-02; 1.31143E-01; 7.54085E-01; 8.89377E-02; 3.73488E-02; 1.79686E-01; 1.56556E-01; 4.70719E-03; 1.43946E-02; 2.47196E-01; 2.44797E-01; 4.58411E-01; 2.07111E-01; 2.12919E-01; 5.59510E-01; 2.57926E-01; 7.16657E-01; 3.37509E-01; 2.44456E-02; 9.32678E-02; 6.24509E-01; 2.23162E-02; 1.73802E-01; 3.06279E-01; 4.19638E-02; 4.93161E-02; 5.46748E-01; 2.38982E-01; 3.11563E-01; 7.65583E-01; 6.72424E-02; 1.11949E-01; 5.30653E-01; 4.03245E-01; 1.14787E-01; 1.66188E-01; 8.97366E-02; 2.93850E-01; 6.71200E-01; 5.24257E-01; 5.56740E-01; 2.42835E-01; 3.43057E-01; 6.76773E-02; 2.48534E-01; 3.48977E-02
 305.00; 5.27598E-03; 3.92885E-02; 1.82934E-01; 1.35230E-01; 1.53596E-01; 2.82636E-01; 1.01675E-02; 1.80617E-02; 3.47907E-02; 1.07386E-01; 4.70624E-01; 6.74484E-02; 1.71932E-01; 7.07325E-01; 8.88780E-02; 5.21603E-02; 1.64174E-01; 1.00446E-01; 1.69518E-02; 2.81613E-02; 2.06679E-01; 3.04419E-01; 3.62340E-01; 1.77766E-01; 2.37131E-01; 8.39011E-01; 2.55949E-01; 6.52519E-01; 3.22992E-01; 3.70420E-02; 7.61130E-02; 7.82024E-01; 9.22092E-03; 2.20951E-01; 5.01896E-01; 3.19696E-02; 1.40004E-01; 2.38216E-01; 2.99365E-01; 3.17686E-01; 6.97768E-01; 3.84356E-02; 7.81771E-02; 3.11804E-01; 4.48789E-01; 1.13091E-01; 3.08526E-01; 1.53265E-01; 3.02023E-01; 5.61864E-01; 3.96494E-01; 4.88171E-01; 1.87696E-01; 4.61444E-01; 4.46737E-02; 3.22976E-01; 3.06520E-02
 308.00; 5.43191E-03; 2.18591E-02; 1.79214E-01; 1.28339E-01; 1.89542E-01; 2.68889E-01; 2.84011E-02; 1.24479E-02; 8.55445E-03; 9.41409E-02; 3.36912E-01; 6.58179E-02; 1.66993E-01; 5.83420E-01; 1.19236E-01; 9.92044E-02; 1.47138E-01; 8.43606E-02; 4.65132E-02; 8.18053E-02; 2.01682E-01; 3.02381E-01; 3.11002E-01; 1.60191E-01; 2.73632E-01; 1.00000E+00; 3.07114E-01; 5.19385E-01; 3.04438E-01; 6.95249E-02; 6.78243E-02; 7.52824E-01; 1.52245E-04; 2.49267E-01; 5.53499E-01; 1.39216E-01; 2.31544E-01; 6.18511E-02; 3.22977E-01; 2.25315E-01; 5.93334E-01; 3.68147E-04; 4.93483E-02; 1.00326E-01; 4.60147E-01; 9.48443E-02; 4.69202E-01; 2.65491E-01; 3.70815E-01; 4.33033E-01; 3.22943E-01; 3.85264E-01; 1.56832E-01; 5.26115E-01; 3.98398E-02; 2.90460E-01; 5.91412E-02
 311.00; 1.04797E-02; 1.54480E-02; 1.74334E-01; 1.51906E-01; 2.39170E-01; 2.40114E-01; 5.36261E-02; 9.45164E-03; 1.87314E-03; 7.15557E-02; 2.75015E-01; 7.24386E-02; 1.37903E-01; 4.95936E-01; 1.75420E-01; 1.54669E-01; 1.45580E-01; 9.37590E-02; 9.10687E-02; 1.22526E-01; 2.54287E-01; 3.05557E-01; 3.10179E-01; 1.58246E-01; 3.54454E-01; 8.77211E-01; 3.74325E-01; 4.08021E-01; 2.19327E-01; 9.40713E-02; 8.58381E-02; 6.11342E-01; 1.39015E-02; 2.13214E-01; 4.51690E-01; 3.12416E-01; 2.76273E-01; 4.53174E-03; 3.81202E-01; 1.74528E-01; 4.44782E-01; 3.35328E-02; 1.55112E-02; 5.38503E-02; 4.86419E-01; 7.91941E-02; 5.38581E-01; 3.74021E-01; 4.03751E-01; 5.02029E-01; 2.99779E-01; 2.31264E-01; 1.11165E-01; 5.80480E-01; 3.97755E-02; 2.30357E-01; 6.05374E-02
 314.00; 1.73453E-02; 1.62079E-02; 1.73471E-01; 1.72027E-01; 2.41033E-01; 2.53947E-01; 6.00544E-02; 7.28851E-03; 1.26368E-02; 5.00357E-02; 2.61411E-01; 8.49653E-02; 1.16927E-01; 5.03765E-01; 2.63869E-01; 2.20619E-01; 1.52486E-01; 8.99165E-02; 1.06024E-01; 1.21459E-01; 2.61410E-01; 3.65463E-01; 3.01195E-01; 1.29808E-01; 4.18479E-01; 5.65012E-01; 3.66595E-01; 3.45137E-01; 1.36621E-01; 8.33732E-02; 1.35517E-01; 4.13618E-01; 5.95138E-02; 1.21202E-01; 2.96896E-01; 5.00365E-01; 2.83247E-01; 1.20762E-02; 5.60862E-01; 1.51032E-01; 1.40790E-01; 1.01789E-01; 3.72717E-03; 1.38958E-01; 4.92309E-01; 5.46728E-02; 5.40570E-01; 4.70590E-01; 3.67594E-01; 7.15164E-01; 2.47923E-01; 8.65057E-02; 6.95734E-02; 5.07761E-01; 4.12181E-02; 2.00705E-01; 7.22317E-02
 317.00; 2.10162E-02; 2.45310E-02; 1.75822E-01; 1.94786E-01; 1.73246E-01; 2.76166E-01; 4.32297E-02; 7.65169E-03; 1.91956E-02; 3.63566E-02; 2.53226E-01; 8.54447E-02; 1.01769E-01; 5.61009E-01; 3.57451E-01; 2.85220E-01; 1.51050E-01; 6.57925E-02; 6.49756E-02; 8.10059E-02; 1.99397E-01; 4.73302E-01; 2.34829E-01; 9.80787E-02; 4.27659E-01; 3.13272E-01; 2.77798E-01; 3.02728E-01; 1.07738E-01; 4.68126E-02; 1.76023E-01; 2.33155E-01; 1.30673E-01; 9.52893E-02; 2.34320E-01; 6.28152E-01; 2.74435E-01; 6.25624E-02; 6.25245E-01; 1.02041E-01; 8.76942E-02; 1.97073E-01; 4.11521E-03; 1.58882E-01; 4.77528E-01; 1.32348E-02; 5.20992E-01; 6.40527E-01; 2.85149E-01; 8.01485E-01; 1.85165E-01; 2.81742E-02; 1.23551E-01; 4.09612E-01; 3.48344E-02; 1.73741E-01; 1.21365E-01
 320.00; 2.10438E-02; 4.18747E-02; 1.79006E-01; 2.24446E-01; 9.03338E-02; 2.51659E-01; 2.70338E-02; 7.45870E-03; 2.39119E-02; 2.39344E-02; 2.42073E-01; 8.63477E-02; 7.81652E-02; 5.78323E-01; 3.50877E-01; 2.96662E-01; 1.40114E-01; 5.21749E-02; 1.99647E-02; 2.86616E-02; 6.60347E-02; 5.44559E-01; 1.53845E-01; 8.19086E-02; 4.07201E-01; 1.59553E-01; 1.86791E-01; 2.91552E-01; 1.02271E-01; 2.00145E-02; 1.87278E-01; 1.19320E-01; 2.07395E-01; 2.03152E-01; 2.50016E-01; 6.90249E-01; 3.77176E-01; 9.67066E-02; 3.81715E-01; 5.45278E-02; 6.88696E-02; 2.60911E-01; 2.30698E-03; 1.27224E-01; 4.80818E-01; 5.38479E-03; 5.46521E-01; 9.06960E-01; 2.41309E-01; 7.26953E-01; 1.19795E-01; 3.71020E-02; 2.66083E-01; 3.61091E-01; 3.20796E-02; 1.23461E-01; 1.43549E-01
 323.00; 1.88566E-02; 6.70837E-02; 1.90939E-01; 2.38710E-01; 9.21454E-02; 1.92003E-01; 1.84979E-02; 4.75408E-03; 1.90545E-02; 2.30611E-02; 2.58778E-01; 1.31935E-01; 4.38002E-02; 4.87936E-01; 2.53595E-01; 2.61297E-01; 1.33782E-01; 6.51906E-02; 7.27575E-03; 7.26667E-03; 2.71912E-02; 5.97678E-01; 8.35623E-02; 6.29987E-02; 4.29646E-01; 9.50928E-02; 1.37456E-01; 3.07237E-01; 1.26763E-01; 1.83424E-02; 1.74031E-01; 4.90818E-02; 2.65600E-01; 2.93057E-01; 2.27315E-01; 7.76505E-01; 3.75635E-01; 6.81588E-02; 1.39651E-01; 4.37419E-02; 8.24012E-03; 2.64324E-01; 1.90839E-03; 1.55807E-01; 4.34408E-01; 4.49358E-02; 5.17659E-01; 1.00000E+00; 2.28504E-01; 6.39994E-01; 6.65504E-02; 3.60762E-02; 3.73639E-01; 2.32327E-01; 4.08356E-02; 1.09802E-01; 1.36368E-01
 326.00; 1.45976E-02; 1.08677E-01; 2.02113E-01; 2.33195E-01; 1.45125E-01; 1.31481E-01; 1.54901E-02; 2.94638E-03; 9.74669E-03; 4.15342E-02; 2.94456E-01; 2.47809E-01; 2.46357E-02; 2.93400E-01; 1.46176E-01; 2.14746E-01; 1.38435E-01; 8.80275E-02; 2.57251E-02; 2.11735E-03; 1.10761E-01; 5.98862E-01; 3.15852E-02; 4.78656E-02; 3.56956E-01; 1.22311E-01; 1.05871E-01; 3.71878E-01; 1.82667E-01; 3.91551E-02; 1.31752E-01; 1.94539E-02; 3.82139E-01; 3.07555E-01; 1.69751E-01; 8.08912E-01; 1.83841E-01; 3.27844E-02; 9.92324E-02; 4.79474E-02; 1.20226E-02; 2.50722E-01; 1.46107E-02; 2.23496E-01; 3.41098E-01; 1.05874E-01; 3.40110E-01; 8.45650E-01; 1.81820E-01; 4.76691E-01; 3.97023E-02; 7.66699E-02; 4.28157E-01; 3.98563E-02; 5.58680E-02; 1.57298E-01; 1.19112E-01
 329.00; 9.59872E-03; 1.64884E-01; 1.82607E-01; 2.09274E-01; 1.65168E-01; 8.57250E-02; 1.35600E-02; 2.98379E-03; 8.76833E-03; 6.19681E-02; 3.29600E-01; 4.66019E-01; 1.51617E-02; 1.02587E-01; 7.73584E-02; 1.85679E-01; 1.57361E-01; 9.61886E-02; 4.98546E-02; 2.11878E-02; 2.16546E-01; 4.87418E-01; 5.84207E-03; 3.18981E-02; 2.41141E-01; 1.37199E-01; 8.20568E-02; 4.33706E-01; 2.11413E-01; 6.36908E-02; 8.16487E-02; 2.22240E-02; 6.06652E-01; 2.89869E-01; 1.29638E-01; 8.06759E-01; 4.13991E-02; 3.66237E-02; 1.24281E-01; 6.98822E-02; 3.29960E-02; 1.85996E-01; 4.22073E-02; 2.33214E-01; 2.83530E-01; 1.66161E-01; 1.61098E-01; 6.56960E-01; 1.24376E-01; 2.55799E-01; 4.04216E-02; 1.28562E-01; 4.85988E-01; 5.78837E-02; 7.31154E-02; 1.85649E-01; 9.73842E-02
