energy,(0|-1) [-1],(0|1) [-2],(1|0) [3],(1|-1) [4],(1|1) [5],(0|-2) [6],(0|2) [7],(2|0) [8],(1|-2) [9],(1|2) [10],(2|-1) [11],(2|1) [12],(2|-2) [13],(2|2) [14],(0|-3) [-15],(1|-3) [17],(1|3) [18],(3|0) [19],(3|-1) [20],(3|1) [21],(2|-3) [22],(2|3) [23],(3|-2) [24],(3|2) [25],(0|-4) [26],(0|4) [27],(1|-4) [28],(1|4) [29],(4|0) [30],(3|-3) [31],(3|3) [32],(4|-1) [33],(4|1) [34],(2|4) [36],(4|2) [38],(1|5) [42],(4|-3) [45],(4|3) [46],(4|4) [55],(3|5) [57],(0|-6) [58],
146.50,4.498773,NaN,28.452873,335.8674,125.347595,14.2228,744.07275,111.131645,405.67673,8.234334,103.82308,120.70352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
147.00,4.2941446,NaN,30.8259,325.4979,116.68206,11.708758,691.551,104.85004,412.68265,7.0575175,119.404335,135.94875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
147.50,4.10428,NaN,33.354572,314.95352,110.81885,11.122445,638.17523,100.17548,416.2698,6.056076,135.98473,151.93695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
148.00,3.9286516,NaN,36.105423,304.16016,107.59848,12.496136,585.1877,97.22501,416.15897,5.2633486,153.36938,168.3259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
148.50,3.7654266,NaN,39.138313,292.93167,106.680305,15.853672,533.7974,96.114235,412.16302,4.6949115,171.33684,184.74995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
149.00,3.6123598,NaN,42.482212,281.01376,107.57268,21.227245,485.12372,96.92813,404.1869,4.344068,189.63062,200.84274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
149.50,3.4677956,NaN,46.11592,268.18152,109.701355,28.682457,440.13196,99.6978,392.24744,4.1799417,207.95265,216.25694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
150.00,3.3315258,NaN,49.9611,254.33868,112.49741,38.34639,399.57562,104.385345,376.50784,4.1497,225.96431,230.67891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
150.50,3.2051933,NaN,53.892223,239.56349,115.47681,50.431953,363.95654,110.875885,357.3081,4.185522,243.29703,243.83746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
151.00,3.0920913,NaN,57.761364,224.08197,118.2867,65.24716,333.5112,118.97331,335.17105,4.215678,259.56882,255.50792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
151.50,2.996394,NaN,61.429077,208.19003,120.70758,83.180336,308.22632,128.39847,310.7726,4.1775603,274.4006,265.51373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
152.00,2.9219608,NaN,64.78937,192.16045,122.61494,104.65415,287.87845,138.78989,284.87875,4.029367,287.42654,273.72882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
152.50,2.8710735,NaN,67.77884,176.17186,123.918495,130.04936,272.0885,149.71059,258.26614,3.757625,298.2977,280.0834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
153.00,2.8434746,NaN,70.36785,160.27823,124.50728,159.60892,260.3799,160.66594,231.65051,3.3789864,306.68286,284.57425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
153.50,2.8360322,NaN,72.5405,144.41815,124.22609,193.3404,252.228,171.13528,205.64224,2.9367242,312.27557,287.27847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
154.00,2.8431623,NaN,74.27663,128.46205,122.89438,230.93779,247.09529,180.61491,180.73495,2.4939804,314.8139,288.36725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
154.50,2.8579135,NaN,75.54698,112.29116,120.36185,271.74384,244.45117,188.66533,157.31937,2.1265001,314.11456,288.11386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
155.00,2.873369,NaN,76.32435,95.89617,116.57784,314.76862,243.77863,194.95279,135.70699,1.9170265,310.11337,286.88965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
155.50,2.883908,NaN,76.603195,79.459816,111.64319,358.769,244.576,199.27394,116.146416,1.9519773,302.89853,285.14304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
156.00,2.8859258,NaN,76.4144,63.387035,105.819,402.37796,246.36182,201.55737,98.82389,2.319228,292.72253,283.35883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
156.50,2.8778546,NaN,75.82402,48.26236,99.48324,444.26117,248.68604,201.84247,83.85006,3.104811,279.9837,281.9997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
157.00,2.8595808,NaN,74.91469,34.74488,93.047,483.27045,251.1499,200.24248,71.24542,4.386388,265.18005,281.43625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
157.50,2.8316534,NaN,73.75959,23.439459,86.857475,518.56476,253.43121,196.90356,60.936356,6.2228255,248.84785,281.87692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
158.00,2.794717,NaN,72.403854,14.789087,81.120514,549.6758,255.30788,191.97275,52.770233,8.641035,231.5026,283.31042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
158.50,2.74938,NaN,70.86391,9.022559,75.86778,576.50977,256.6719,185.58392,46.549515,11.622853,213.59839,285.47488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
159.00,2.69641,NaN,69.144554,6.1613975,70.976204,599.2926,257.52817,177.86461,42.074455,15.095466,195.51463,287.8628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
159.50,2.636992,NaN,67.263336,6.0633984,66.22862,618.4773,257.9762,168.95953,39.178947,18.92838,177.56738,289.76718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
160.00,2.5727408,NaN,65.26706,8.473081,61.39185,634.6401,258.17618,159.06252,37.745045,22.938587,160.0346,290.3656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
160.50,2.5053558,NaN,63.23012,13.062259,56.28674,648.3878,258.30606,148.44545,37.692036,26.903917,143.18057,288.8325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
161.00,2.4360871,NaN,61.233967,19.459076,50.832066,660.28925,258.52182,137.47523,38.945084,30.583038,127.26831,284.46295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
161.50,2.365295,NaN,59.33748,27.275293,45.055576,670.83014,258.9302,126.613754,41.39514,33.73943,112.55501,276.78867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
162.00,2.2923527,NaN,57.55226,36.138393,39.07702,680.3838,259.5806,116.40224,44.863976,36.166027,99.272026,265.66605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
162.50,2.2159479,NaN,55.83419,45.726234,33.075123,689.1826,260.47766,107.43372,49.08708,37.70719,87.59633,251.32074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
163.00,2.1346378,NaN,54.09462,55.79493,27.251564,697.28284,261.61288,100.31817,53.720364,38.27501,77.62269,234.3395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
163.50,2.0473697,NaN,52.225643,66.19188,21.802599,704.52466,263.00742,95.64485,58.3704,37.858055,69.3452,215.60834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
164.00,1.9537094,NaN,50.1293,76.84608,16.902483,710.50305,264.75467,93.94568,62.641125,36.521862,62.654366,196.20642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
164.50,1.8537602,NaN,47.74116,87.73708,12.697345,714.57056,267.05035,95.66064,66.184586,34.40142,57.35158,177.27086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
165.00,1.7479511,NaN,45.04223,98.85787,9.306334,715.8906,270.20175,101.10622,68.74384,31.686834,53.178356,159.85443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
165.50,1.6369772,NaN,42.058132,110.18948,6.8278956,713.5462,274.61057,110.44857,70.18065,28.603697,49.85362,144.79742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
166.00,1.5220867,NaN,38.84986,121.69644,5.348483,706.6905,280.73123,123.68356,70.48271,25.38986,47.11169,132.63344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
166.50,1.4056784,NaN,35.500843,133.33649,4.9524484,694.70636,289.0116,140.62767,69.750084,22.270716,44.73192,123.54233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
167.00,1.2919258,NaN,32.10368,145.06697,5.7339683,677.3354,299.8245,160.92426,68.16623,19.435469,42.553352,117.355446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
167.50,1.1870322,NaN,28.748549,156.8297,7.810291,654.73956,313.4018,184.06844,65.96091,17.017647,40.475002,113.60966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
168.00,1.0988377,NaN,25.514177,168.50801,11.334076,627.47705,329.78033,209.44786,63.372158,15.083228,38.44573,111.63865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
168.50,1.035793,NaN,22.461714,179.87656,16.501146,596.39935,348.7705,236.39471,60.61383,13.62901,36.44916,110.68461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
169.00,1.005585,NaN,19.632355,190.58235,23.54905,562.5015,369.9507,264.23856,57.85346,12.591935,34.489006,110.011955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
169.50,1.0139027,NaN,17.048723,200.19142,32.739006,526.77014,392.69022,292.3483,55.2022,11.867655,32.578213,109.00522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
170.00,1.0636675,NaN,14.719176,208.30217,44.3168,490.07333,416.19925,320.15305,52.71595,11.33419,30.732033,107.23743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
170.50,1.1548206,NaN,12.64366,214.68478,58.45217,453.12003,439.6,347.1364,50.404247,10.875365,28.964169,104.50204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
171.00,1.2845576,NaN,10.818899,219.38083,75.165474,416.49274,462.01135,372.80875,48.24282,10.39924,27.28395,100.80798,6.6972594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
171.50,1.4477999,NaN,9.241211,222.70503,94.25749,380.7337,482.63782,396.66806,46.1861,9.848499,25.693144,96.34296,9.334793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
172.00,1.6377469,NaN,7.9070125,225.13818,115.26341,346.44623,500.85394,418.16672,44.177517,9.202187,24.183113,91.41473,12.771766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
172.50,1.8465017,NaN,6.8119254,227.15344,137.45189,314.37027,516.27313,436.69983,42.157207,8.470374,22.733759,86.38277,17.155561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
173.00,2.0658762,NaN,5.9504,229.05196,159.8804,285.40228,528.79254,451.62665,40.068222,7.6845865,21.31569,81.592026,22.623817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
173.50,2.2884238,NaN,5.3171,230.87425,181.50314,260.5462,538.6048,462.32623,37.86243,6.887034,19.896011,77.31912,29.28363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
174.00,2.5085778,NaN,4.9101853,232.4142,201.31137,240.8053,546.17377,468.27704,35.506767,6.1209583,18.44613,73.73737,37.19125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
174.50,2.7236197,NaN,4.735075,233.3152,218.47289,227.04083,552.1729,469.14233,32.98899,5.4235477,16.94937,70.9031,46.33565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
175.00,2.9340885,NaN,4.806852,233.19395,232.43475,219.8317,557.3942,464.84036,30.321623,4.8217216,15.405642,68.76229,56.629356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
175.50,3.1433425,NaN,5.150019,231.73369,242.96269,219.36734,562.63824,455.581,27.542284,4.3305583,13.831915,67.173294,67.9085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
176.00,3.3562715,NaN,5.795258,228.71202,250.11014,225.39497,568.60223,441.8604,24.709763,3.9540718,12.25848,65.93939,79.9424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
176.50,3.577461,NaN,6.7740283,223.96877,254.13231,237.22939,575.7838,424.41547,21.896395,3.6879268,10.722779,64.84487,92.450714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
177.00,3.809321,NaN,8.112558,217.3544,255.37758,253.81761,584.41547,404.14856,19.178556,3.523436,9.263125,63.688313,105.12496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
177.50,4.0506907,NaN,9.826504,208.71097,254.19402,273.84335,594.4404,382.03964,16.627419,3.4518363,7.913999,62.308807,117.650635,56.70244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
178.00,4.2962294,NaN,11.916771,197.91699,250.8794,295.8516,605.533,359.06232,14.301748,3.4677017,6.703449,60.60217,129.72624,50.126244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
178.50,4.536672,NaN,14.366547,184.98488,245.68323,318.37585,617.15704,336.11713,12.243728,3.570459,5.6520543,58.526585,141.07677,43.546913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
179.00,4.759709,NaN,17.139423,170.16002,238.8477,340.05255,628.64984,313.9881,10.477806,3.7633345,4.7724442,56.098804,151.46086,37.325645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
179.50,4.951187,NaN,20.17905,153.96109,230.6589,359.71335,639.3156,293.32172,9.011744,4.0500174,4.0686717,53.383427,160.67194,31.893986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
180.00,5.0964484,NaN,23.41158,137.1281,221.47758,376.45032,648.5105,274.6233,7.8389683,4.4304147,3.5354083,50.47855,168.53563,27.736769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
180.50,5.1818137,NaN,26.7523,120.49441,211.72919,389.65314,655.70557,258.26303,6.94155,4.8976054,3.157555,47.500885,174.90617,25.347769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
181.00,5.1962204,NaN,30.117506,104.83588,201.8513,399.0176,660.5186,244.48595,6.2933073,5.437796,2.9110677,44.5727,179.66455,25.167576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
181.50,5.132995,NaN,33.44006,90.75583,192.21564,404.52777,662.7125,233.42111,5.8628554,6.0339503,2.7654693,41.811863,182.72067,27.5211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
182.00,4.9915056,NaN,36.684895,78.635155,183.05255,406.4163,662.16534,225.08864,5.616353,6.6721764,2.687949,39.325104,184.02109,32.570908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
182.50,4.7782245,NaN,39.85986,68.64102,174.40652,405.1098,658.82153,219.40504,5.5197945,7.3483305,2.6481493,37.20392,183.56119,40.301613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
183.00,4.5067177,NaN,43.017628,60.766357,166.14006,401.16666,652.63745,216.1902,5.5406294,8.071808,2.6224186,35.521935,181.39958,50.547558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
183.50,4.196272,NaN,46.24683,54.87431,157.98746,395.21475,643.53595,215.17818,5.6487327,8.864147,2.5963547,34.33283,177.67128,63.0613,NaN,NaN,9.094133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
